entity_id;history_property_name;history_date;history_change
3207737;Статус;8/27/24 14:48;analysis -> fixing
3207737;Спринт;8/28/24 7:47;Спринт 2024.3.4.NPP Shared Sprint -> Спринт 2024.3.4.NPP Shared Sprint
3207737;Спринт;8/28/24 7:47;Спринт 2024.3.4.NPP Shared Sprint -> Спринт 2024.3.5.NPP Shared Sprint
3207737;Исполнитель;8/30/24 9:42;user4109409@mail.com -> user4108781@mail.com
3207737;Исполнитель;9/3/24 6:19;user4108781@mail.com -> user4083841@mail.com
3207737;Статус;9/3/24 9:10;fixing -> testing
3207737;Резолюция;9/3/24 9:10;<empty> -> Готово
3207737;Статус;9/3/24 9:10;testing -> closed
3549401;Дата решения;8/21/24 6:00;<empty> -> 2024-08-20T07:50:13+00:00
3549401;Задача;3/25/24 15:13;
3549401;Связанные Задачи;3/25/24 15:13;<empty> -> isClonedBy
3549401;Связанные Задачи;3/25/24 15:13;<empty> -> PPAR-5919
3549401;Копирование;3/25/24 15:13;<empty> -> PPAR-5919
3549401;Исполнитель;3/25/24 15:14;<empty> -> user4096904@mail.com
3549401;Спринт;3/25/24 15:14;<empty> -> Спринт 2024.1.6.NPP Shared Sprint
3549401;Связанные Задачи;3/25/24 15:14;
3549401;;3/25/24 15:14;
3549401;Связанные Задачи;3/25/24 15:14;<empty> -> childsource
3549401;Связанные Задачи;3/25/24 15:14;<empty> -> PPAR-5126
3549401;;3/25/24 15:14;
3549401;Исполнитель;3/26/24 12:20;
3549401;Исполнитель;3/26/24 12:20;<empty> -> user4101286@mail.com
3549401;Оценка;3/26/24 12:24;<empty> -> 86400
3549401;Спринт;3/27/24 11:28;
3549401;Спринт;3/27/24 11:28;<empty> -> Суперспринт 2024.2.NPP Shared Sprint
3549401;Спринт;3/27/24 11:28;
3549401;Спринт;3/27/24 11:29;<empty> -> Спринт 2024.2.1.NPP Shared Sprint
3549401;Спринт;4/9/24 13:40;
3549401;Название;4/9/24 14:31;[ПЗ] [SA] Юридические ГенераторДокументов -> placeholder
3549401;Оценка;4/9/24 14:31;
3549401;Связанные Задачи;4/9/24 14:31;
3549401;;4/9/24 14:31;
3549401;Метки;4/19/24 7:17;
3549401;Родительская задача;4/19/24 7:17;
3549401;Название;6/21/24 12:57;placeholder -> [US] Редактор шаблонов. Настройка обязательности атрибутов шаблона
3549401;Исполнитель;6/21/24 12:57;
3549401;Исполнитель;6/21/24 12:57;<empty> -> user4104822@mail.com
3549401;Владелец;6/21/24 12:57;
3549401;Владелец;6/21/24 12:57;<empty> -> user4109482@mail.com
3549401;Родительская задача;6/21/24 12:58;<empty> -> PPMGM-1309
3549401;Связанные Задачи;6/21/24 14:41;<empty> -> clones
3549401;Связанные Задачи;6/21/24 14:41;<empty> -> PPAR-7197
3549401;Связанные Задачи;6/21/24 14:41;
3549401;Связанные Задачи;6/21/24 14:42;<empty> -> PPAR-7197
3549401;Связанные Задачи;6/21/24 14:42;<empty> -> relatedTo
3549401;Связанные Задачи;6/21/24 14:42;<empty> -> PPAR-7198
3549401;Связанные Задачи;6/21/24 14:42;<empty> -> relatedTo
3549401;Связанные Задачи;6/21/24 14:43;<empty> -> PPAR-7199
3549401;Связанные Задачи;6/21/24 14:43;<empty> -> relatedTo
3549401;Связанные Задачи;6/21/24 14:44;<empty> -> PPAR-7200
3549401;Связанные Задачи;6/21/24 14:44;<empty> -> relatedTo
3549401;Связанные Задачи;6/21/24 14:45;<empty> -> PPAR-7201
3549401;Связанные Задачи;6/21/24 14:45;<empty> -> relatedTo
3549401;Связанные Задачи;6/21/24 14:46;<empty> -> PPAR-7202
3549401;Связанные Задачи;6/21/24 14:46;<empty> -> relatedTo
3549401;Связанные Задачи;6/24/24 8:48;<empty> -> childdest
3549401;Связанные Задачи;6/24/24 8:48;<empty> -> PPAR-7197
3549401;Связанные Задачи;6/24/24 8:48;<empty> -> childdest
3549401;Связанные Задачи;6/24/24 8:48;<empty> -> PPAR-7201
3549401;Связанные Задачи;6/24/24 8:48;<empty> -> childdest
3549401;Связанные Задачи;6/24/24 8:48;<empty> -> PPAR-7202
3549401;Связанные Задачи;6/24/24 8:49;<empty> -> childdest
3549401;Связанные Задачи;6/24/24 8:49;<empty> -> PPAR-7198
3549401;Связанные Задачи;6/24/24 8:49;<empty> -> childdest
3549401;Связанные Задачи;6/24/24 8:49;<empty> -> PPAR-7199
3549401;Связанные Задачи;6/24/24 8:49;<empty> -> childdest
3549401;Связанные Задачи;6/24/24 8:49;<empty> -> PPAR-7200
3549401;Связанные Задачи;6/24/24 8:49;
3549401;Связанные Задачи;6/24/24 8:49;
3549401;Связанные Задачи;6/24/24 8:49;
3549401;Связанные Задачи;6/24/24 8:49;
3549401;Связанные Задачи;6/24/24 8:49;
3549401;Связанные Задачи;6/24/24 8:49;
3549401;Связанные Задачи;7/12/24 10:34;<empty> -> childdest
3549401;Связанные Задачи;7/12/24 10:34;<empty> -> PPAR-7451
3549401;Метки;7/23/24 12:17;<empty> -> PPARP-2024.3-03
3549401;Метки;7/29/24 14:15;PPARP-2024.3-03 -> ppar-core
3549401;Метки;7/29/24 14:15;PPARP-2024.3-03 -> PPARP-2024.3-03
3549401;Метки;7/30/24 15:01;ppar-core -> PPARP-2024.3-03
3549401;Метки;7/30/24 15:01;PPARP-2024.3-03 -> PPARP-2024.3-03
3549401;Метки;7/30/24 15:01;PPARP-2024.3-03 -> PPAR-2024.3-04
3549401;Метки;7/30/24 15:01;PPARP-2024.3-03 -> PPARP-2024.3-03
3549401;Метки;8/9/24 12:54;PPAR-2024.3-04 -> PPARP-2024.3-03
3549401;Метки;8/9/24 12:54;PPARP-2024.3-03 -> PPARP-2024.3-03
3549401;Метки;8/9/24 12:55;PPARP-2024.3-03 -> PPAR-2024.3-03
3549401;Метки;8/9/24 12:55;PPARP-2024.3-03 -> PPARP-2024.3-03
3549401;Метки;8/9/24 13:03;PPAR-2024.3-03 -> PPAR-2024.3-03
3549401;Метки;8/9/24 13:03;PPARP-2024.3-03 -> PPAR-2024.3-03
3549401;Метки;8/9/24 13:03;PPAR-2024.3-03 -> PPAR-2024.3-03
3549401;Метки;8/9/24 13:03;PPAR-2024.3-03 -> PPARP-2024.3-02
3549401;Спринт;8/20/24 7:50;<empty> -> Спринт 2024.3.4.NPP Shared Sprint
3549401;Резолюция;8/20/24 7:50;<empty> -> Готово
3549401;Статус;8/20/24 7:50;created -> closed
3549401;Связанные Задачи;9/2/24 14:29;<empty> -> linksWithRequest
3549401;Связанные Задачи;9/2/24 14:29;<empty> -> PROPRO-5529
3549401;Связанные Задачи;9/2/24 14:30;
3549401;Связанные Задачи;9/2/24 14:33;<empty> -> linksWithRequest
3549401;Связанные Задачи;9/2/24 14:33;<empty> -> PROPRO-5530
3826504;Дата решения;8/21/24 6:00;<empty> -> 2024-08-20T07:41:32+00:00
3826504;Задача;4/22/24 12:48;
3826504;Связанные Задачи;4/22/24 12:48;<empty> -> isClonedBy
3826504;Связанные Задачи;4/22/24 12:48;<empty> -> PPAR-6103
3826504;Исполнитель;4/22/24 12:49;<empty> -> b_________v@mail.com
3826504;Исполнитель;4/22/24 12:49;
3826504;Исполнитель;4/22/24 12:49;<empty> -> b_________v@mail.com
3826504;Исполнитель;4/22/24 12:49;
3826504;Исполнитель;4/22/24 12:49;<empty> -> user4069780@mail.com
3826504;Спринт;4/22/24 12:50;<empty> -> Спринт 2024.2.2.NPP Shared Sprint
3826504;Связанные Задачи;4/22/24 12:50;<empty> -> childsource
3826504;Связанные Задачи;4/22/24 12:50;<empty> -> PPAR-6103
3826504;Связанные Задачи;4/22/24 12:50;
3826504;Спринт;4/23/24 16:10;
3826504;Исполнитель;4/23/24 16:10;
3826504;Связанные Задачи;4/23/24 16:10;
3826504;Родительская задача;4/23/24 16:10;
3826504;Название;4/23/24 16:10; [FE] Обновление документа на основании новой версии шаблона -> Placeholder
3826504;Название;6/21/24 12:55;Placeholder -> [US] Редактор шаблонов. Копирование группы с включенными детьми
3826504;Исполнитель;6/21/24 12:55;<empty> -> user4104822@mail.com
3826504;Владелец;6/21/24 12:55;
3826504;Владелец;6/21/24 12:55;<empty> -> user4109482@mail.com
3826504;Родительская задача;6/21/24 12:55;<empty> -> PPMGM-1309
3826504;Связанные Задачи;6/21/24 14:24;<empty> -> clones
3826504;Связанные Задачи;6/21/24 14:24;<empty> -> PPAR-7184
3826504;Связанные Задачи;6/21/24 14:25;
3826504;Связанные Задачи;6/21/24 14:25;<empty> -> PPAR-7184
3826504;Связанные Задачи;6/21/24 14:25;<empty> -> relatedTo
3826504;Связанные Задачи;6/21/24 14:26;<empty> -> PPAR-7185
3826504;Связанные Задачи;6/21/24 14:26;<empty> -> relatedTo
3826504;Связанные Задачи;6/21/24 14:27;<empty> -> PPAR-7186
3826504;Связанные Задачи;6/21/24 14:27;<empty> -> relatedTo
3826504;Связанные Задачи;6/21/24 14:28;<empty> -> PPAR-7187
3826504;Связанные Задачи;6/21/24 14:28;<empty> -> relatedTo
3826504;Связанные Задачи;6/21/24 14:30;<empty> -> PPAR-7188
3826504;Связанные Задачи;6/21/24 14:30;<empty> -> relatedTo
3826504;Связанные Задачи;6/24/24 8:41;<empty> -> childdest
3826504;Связанные Задачи;6/24/24 8:41;<empty> -> PPAR-7188
3826504;Связанные Задачи;6/24/24 8:41;<empty> -> childdest
3826504;Связанные Задачи;6/24/24 8:41;<empty> -> PPAR-7186
3826504;Связанные Задачи;6/24/24 8:41;<empty> -> childdest
3826504;Связанные Задачи;6/24/24 8:41;<empty> -> PPAR-7184
3826504;Связанные Задачи;6/24/24 8:42;<empty> -> childdest
3826504;Связанные Задачи;6/24/24 8:42;<empty> -> PPAR-7185
3826504;Связанные Задачи;6/24/24 8:42;<empty> -> childdest
3826504;Связанные Задачи;6/24/24 8:42;<empty> -> PPAR-7187
3826504;Связанные Задачи;6/24/24 8:42;
3826504;Связанные Задачи;6/24/24 8:42;
3826504;Связанные Задачи;6/24/24 8:42;
3826504;Связанные Задачи;6/24/24 8:42;
3826504;Связанные Задачи;6/24/24 8:42;
3826504;Связанные Задачи;7/2/24 10:13;<empty> -> clones
3826504;Связанные Задачи;7/2/24 10:13;<empty> -> PPAR-7380
3826504;Связанные Задачи;7/2/24 10:14;<empty> -> childdest
3826504;Связанные Задачи;7/2/24 10:14;<empty> -> PPAR-7380
3826504;Связанные Задачи;7/2/24 10:14;
3826504;Название;7/3/24 12:28;[US] Редактор шаблонов. Копирование группы с включенными детьми -> [US] Редактор шаблонов. Копирование и вставка группы с включенными детьми
3826504;Связанные Задачи;7/12/24 10:47;<empty> -> childdest
3826504;Связанные Задачи;7/12/24 10:47;<empty> -> PPAR-7452
3826504;Связанные Задачи;7/12/24 10:49;<empty> -> childdest
3826504;Связанные Задачи;7/12/24 10:49;<empty> -> PPAR-7453
3826504;Метки;7/23/24 12:15;<empty> -> PPARP-2024.3-03
3826504;Связанные Задачи;7/26/24 12:06;<empty> -> childdest
3826504;Связанные Задачи;7/26/24 12:06;<empty> -> PPAR-7588
3826504;Метки;7/29/24 14:15;PPARP-2024.3-03 -> ppar-core
3826504;Метки;7/29/24 14:15;PPARP-2024.3-03 -> PPARP-2024.3-03
3826504;Метки;7/30/24 15:01;ppar-core -> PPARP-2024.3-03
3826504;Метки;7/30/24 15:01;PPARP-2024.3-03 -> PPARP-2024.3-03
3826504;Метки;7/30/24 15:01;PPARP-2024.3-03 -> PPAR-2024.3-04
3826504;Метки;7/30/24 15:01;PPARP-2024.3-03 -> PPARP-2024.3-03
3826504;Метки;8/9/24 12:52;PPAR-2024.3-04 -> PPARP-2024.3-03
3826504;Метки;8/9/24 12:52;PPARP-2024.3-03 -> PPARP-2024.3-03
3826504;Метки;8/9/24 12:52;PPARP-2024.3-03 -> PPAR-2024.3-03
3826504;Метки;8/9/24 12:52;PPARP-2024.3-03 -> PPARP-2024.3-03
3826504;Метки;8/9/24 12:59;PPAR-2024.3-03 -> PPAR-2024.3-03
3826504;Метки;8/9/24 12:59;PPARP-2024.3-03 -> PPAR-2024.3-03
3826504;Метки;8/9/24 12:59;PPAR-2024.3-03 -> PPAR-2024.3-03
3826504;Метки;8/9/24 12:59;PPAR-2024.3-03 -> PPARP-2024.3-02
3826504;Спринт;8/20/24 7:40;<empty> -> Спринт 2024.3.4.NPP Shared Sprint
3826504;Резолюция;8/20/24 7:41;<empty> -> Готово
3826504;Статус;8/20/24 7:41;created -> closed
3826504;Связанные Задачи;9/2/24 14:26;<empty> -> linksWithRequest
3826504;Связанные Задачи;9/2/24 14:26;<empty> -> PROPRO-5529
3826504;Связанные Задачи;9/2/24 14:29;
3826504;Связанные Задачи;9/2/24 14:31;<empty> -> linksWithRequest
3826504;Связанные Задачи;9/2/24 14:31;<empty> -> PROPRO-5529
3830128;Дата решения;8/28/24 6:00;<empty> -> 2024-08-27T14:01:20+00:00
3830128;Задача;4/23/24 3:44;
3830128;Связанные Задачи;4/23/24 3:44;<empty> -> isClonedBy
3830128;Связанные Задачи;4/23/24 3:44;<empty> -> PPAR-6232
3830128;Спринт;4/23/24 3:44;<empty> -> Суперспринт 2024.2.NPP Shared Sprint
3830128;Связанные Задачи;4/23/24 3:44;
3830128;Связанные Задачи;4/23/24 3:44;<empty> -> childsource
3830128;Связанные Задачи;4/23/24 3:44;<empty> -> PPAR-6230
3830128;Оценка;4/23/24 8:02;<empty> -> 14400
3830128;Спринт;4/23/24 8:03;
3830128;Спринт;4/23/24 8:03;<empty> -> Спринт 2024.2.2.NPP Shared Sprint
3830128;Спринт;4/23/24 9:28;
3830128;Спринт;4/23/24 9:28;<empty> -> Спринт 2024.2.3.NPP Shared Sprint
3830128;Спринт;5/7/24 9:50;
3830128;Спринт;5/7/24 9:50;<empty> -> Спринт 2024.2.4.NPP Shared Sprint
3830128;Исполнитель;5/21/24 6:58;
3830128;Название;5/21/24 6:58;[ПЗ] [QA] Иерархия заголовков (часть 2) (header) (ч.2) -> Placeholder
3830128;Владелец;5/21/24 6:58;
3830128;Спринт;5/21/24 6:58;
3830128;Метки;5/21/24 6:58;
3830128;Связанные Задачи;5/21/24 6:59;
3830128;Родительская задача;6/17/24 14:31;
3830128;Название;6/24/24 9:36;Placeholder -> [QA] Возможность создания и редактирования полей в анкете шаблона (справочник с выбором нескольких вариантов) 
3830128;Владелец;6/24/24 9:37;<empty> -> user4098440@mail.com
3830128;Родительская задача;6/24/24 9:37;<empty> -> PPMGM-928
3830128;Связанные Задачи;6/24/24 9:45;<empty> -> childsource
3830128;Связанные Задачи;6/24/24 9:45;<empty> -> PPAR-6419
3830128;Название;6/24/24 11:35;[QA] Возможность создания и редактирования полей в анкете шаблона (справочник с выбором нескольких вариантов)  -> [QA] Верстка_Возможность создания и редактирования полей в анкете шаблона (справочник с выбором нескольких вариантов) 
3830128;Спринт;6/24/24 13:37;<empty> -> Спринт 2024.3.4.NPP Shared Sprint
3830128;Оценка;6/24/24 13:38;
3830128;Название;6/25/24 6:13;[QA] Верстка_Возможность создания и редактирования полей в анкете шаблона (справочник с выбором нескольких вариантов)  -> [QA] Возможность создания и редактирования полей в анкете шаблона (справочник с выбором нескольких вариантов) (верстка)
3830128;Исполнитель;6/26/24 7:22;<empty> -> user4082021@mail.com
3830128;Название;7/31/24 10:13;[QA] Возможность создания и редактирования полей в анкете шаблона (справочник с выбором нескольких вариантов) (верстка) -> [QA] Возможность создания и редактирования полей в анкете шаблона  (справочник (одиночный и множественный выбор)) (верстка)
3830128;Исполнитель;8/13/24 9:13;
3830128;Исполнитель;8/13/24 9:13;<empty> -> user4101517@mail.com
3830128;Оценка;8/13/24 13:32;<empty> -> 57600
3830128;Оценка;8/13/24 13:37;57600 -> 43200
3830128;Название;8/19/24 6:53;[QA] Возможность создания и редактирования полей в анкете шаблона  (справочник (одиночный и множественный выбор)) (верстка) -> [QA] Возможность создания полей в анкете шаблона  (справочник (одиночный и множественный выбор)) (верстка)
3830128;Название;8/19/24 9:36;[QA] Возможность создания полей в анкете шаблона  (справочник (одиночный и множественный выбор)) (верстка) -> [QA] Возможность создания полей в анкете шаблона  (справочник (одиночный и множественный выбор)) 
3830128;Статус;8/22/24 7:06;created -> inProgress
3830128;Резолюция;8/27/24 14:01;<empty> -> Готово
3830128;Статус;8/27/24 14:01;inProgress -> closed
3830128;Учет рабочего времени;8/27/24 14:01;"<empty> -> {""id"":1446380,""userLogin"":""user4101517@mail.com"",""spentDate"":""2024-08-27"",""spent"":43200,""description"":""""}"
3836390;Дата решения;8/28/24 6:00;<empty> -> 2024-08-27T18:28:39+00:00
3836390;Задача;4/23/24 10:16;
3836390;Связанные Задачи;4/23/24 10:16;<empty> -> isClonedBy
3836390;Связанные Задачи;4/23/24 10:16;<empty> -> PPAR-6096
3836390;Исполнитель;4/23/24 10:17;<empty> -> user4080425@mail.com
3836390;Спринт;4/23/24 10:17;<empty> -> Спринт 2024.2.2.NPP Shared Sprint
3836390;Связанные Задачи;4/23/24 10:17;
3836390;Связанные Задачи;4/23/24 10:17;<empty> -> childsource
3836390;Связанные Задачи;4/23/24 10:17;<empty> -> PPAR-6096
3836390;Исполнитель;4/23/24 10:50;
3836390;Спринт;4/23/24 10:50;
3836390;Связанные Задачи;4/23/24 10:50;
3836390;Родительская задача;4/23/24 10:50;
3836390;Название;4/23/24 10:51;[QA]  Нумерованный + маркированный в табличном (тест-кейсы) -> [QA] Place holder
3836390;Название;4/23/24 10:51;[QA] Place holder -> Place holder
3836390;Название;4/23/24 10:51;Place holder -> Placeholder
3836390;Название;6/24/24 9:36;Placeholder -> [FE] Возможность создания и редактирования полей в анкете шаблона (справочник с выбором нескольких вариантов) 
3836390;Владелец;6/24/24 9:36;
3836390;Владелец;6/24/24 9:36;<empty> -> user4098440@mail.com
3836390;Родительская задача;6/24/24 9:36;<empty> -> PPMGM-928
3836390;Связанные Задачи;6/24/24 9:44;<empty> -> childsource
3836390;Связанные Задачи;6/24/24 9:44;<empty> -> PPAR-6419
3836390;Название;6/24/24 11:34;[FE] Возможность создания и редактирования полей в анкете шаблона (справочник с выбором нескольких вариантов)  -> [FE] Верстка_Возможность создания и редактирования полей в анкете шаблона (справочник с выбором нескольких вариантов) 
3836390;Спринт;6/24/24 13:36;<empty> -> Спринт 2024.3.4.NPP Shared Sprint
3836390;Название;6/25/24 6:14;[FE] Верстка_Возможность создания и редактирования полей в анкете шаблона (справочник с выбором нескольких вариантов)  -> [FE] Возможность создания и редактирования полей в анкете шаблона (справочник с выбором нескольких вариантов)  (верстка)
3836390;Исполнитель;6/26/24 7:20;<empty> -> user4096673@mail.com
3836390;Связанные Задачи;7/2/24 11:37;<empty> -> clones
3836390;Связанные Задачи;7/2/24 11:37;<empty> -> PPAR-7385
3836390;Связанные Задачи;7/2/24 11:37;
3836390;Название;7/31/24 10:14;[FE] Возможность создания и редактирования полей в анкете шаблона (справочник с выбором нескольких вариантов)  (верстка) -> [FE] Возможность создания и редактирования полей в анкете шаблона  (справочник (одиночный и множественный выбор)) (верстка)
3836390;Исполнитель;8/13/24 9:12;
3836390;Исполнитель;8/13/24 9:12;<empty> -> user4109957@mail.com
3836390;Исполнитель;8/13/24 10:09;
3836390;Исполнитель;8/13/24 10:09;<empty> -> user4106686@mail.com
3836390;Исполнитель;8/13/24 10:09;
3836390;Исполнитель;8/13/24 10:09;<empty> -> user4110072@mail.com
3836390;Оценка;8/13/24 13:31;<empty> -> 43200
3836390;Название;8/19/24 6:52;[FE] Возможность создания и редактирования полей в анкете шаблона  (справочник (одиночный и множественный выбор)) (верстка) -> [FE] Возможность создания полей в анкете шаблона  (справочник (одиночный и множественный выбор)) (верстка)
3836390;Название;8/19/24 9:39;[FE] Возможность создания полей в анкете шаблона  (справочник (одиночный и множественный выбор)) (верстка) -> [FE] Возможность создания полей в анкете шаблона  (справочник (одиночный и множественный выбор)) 
3836390;Статус;8/26/24 19:34;created -> inProgress
3836390;Резолюция;8/27/24 18:28;<empty> -> Готово
3836390;Статус;8/27/24 18:28;inProgress -> closed
3836390;Учет рабочего времени;8/27/24 18:28;"<empty> -> {""id"":1447774,""userLogin"":""user4101286@mail.com"",""spentDate"":""2024-08-27"",""spent"":43200,""description"":""""}"
3837909;Дата решения;8/21/24 6:00;<empty> -> 2024-08-20T07:41:16+00:00
3837909;Задача;4/23/24 11:16;
3837909;Связанные Задачи;4/23/24 11:16;<empty> -> isClonedBy
3837909;Связанные Задачи;4/23/24 11:16;<empty> -> PPAR-6124
3837909;Связанные Задачи;4/23/24 11:16;
3837909;Связанные Задачи;4/23/24 11:17;<empty> -> childsource
3837909;Связанные Задачи;4/23/24 11:17;<empty> -> PPAR-6126
3837909;Название;4/23/24 11:18;[QA] Отмена удаления фрагмента (тестирование) -> Placeholder
3837909;Исполнитель;4/23/24 11:18;
3837909;Спринт;4/23/24 11:18;
3837909;Связанные Задачи;4/23/24 11:18;
3837909;Родительская задача;4/23/24 11:18;
3837909;Название;6/21/24 12:33;Placeholder -> [US] Редактор шаблонов. Перемещение фрагментов
3837909;Исполнитель;6/21/24 12:33;<empty> -> user4104822@mail.com
3837909;Владелец;6/21/24 12:33;
3837909;Владелец;6/21/24 12:33;<empty> -> user4109482@mail.com
3837909;Родительская задача;6/21/24 12:34;<empty> -> PPMGM-1309
3837909;Связанные Задачи;6/21/24 14:35;<empty> -> clones
3837909;Связанные Задачи;6/21/24 14:35;<empty> -> PPAR-7189
3837909;Связанные Задачи;6/21/24 14:36;
3837909;Связанные Задачи;6/21/24 14:36;<empty> -> PPAR-7189
3837909;Связанные Задачи;6/21/24 14:36;<empty> -> relatedTo
3837909;Связанные Задачи;6/21/24 14:37;<empty> -> PPAR-7190
3837909;Связанные Задачи;6/21/24 14:37;<empty> -> relatedTo
3837909;Связанные Задачи;6/21/24 14:38;<empty> -> PPAR-7191
3837909;Связанные Задачи;6/21/24 14:38;<empty> -> relatedTo
3837909;Связанные Задачи;6/21/24 14:38;<empty> -> PPAR-7192
3837909;Связанные Задачи;6/21/24 14:38;<empty> -> relatedTo
3837909;Связанные Задачи;6/21/24 14:39;<empty> -> PPAR-7194
3837909;Связанные Задачи;6/21/24 14:39;<empty> -> relatedTo
3837909;Связанные Задачи;6/21/24 14:40;<empty> -> PPAR-7196
3837909;Связанные Задачи;6/21/24 14:40;<empty> -> relatedTo
3837909;Связанные Задачи;6/24/24 8:43;<empty> -> childdest
3837909;Связанные Задачи;6/24/24 8:43;<empty> -> PPAR-7196
3837909;Связанные Задачи;6/24/24 8:44;<empty> -> childdest
3837909;Связанные Задачи;6/24/24 8:44;<empty> -> PPAR-7194
3837909;Связанные Задачи;6/24/24 8:44;<empty> -> childdest
3837909;Связанные Задачи;6/24/24 8:44;<empty> -> PPAR-7192
3837909;Связанные Задачи;6/24/24 8:45;<empty> -> childdest
3837909;Связанные Задачи;6/24/24 8:45;<empty> -> PPAR-7189
3837909;Связанные Задачи;6/24/24 8:45;<empty> -> childdest
3837909;Связанные Задачи;6/24/24 8:45;<empty> -> PPAR-7191
3837909;Связанные Задачи;6/24/24 8:45;<empty> -> childdest
3837909;Связанные Задачи;6/24/24 8:45;<empty> -> PPAR-7190
3837909;Связанные Задачи;6/24/24 8:45;
3837909;Связанные Задачи;6/24/24 8:45;
3837909;Связанные Задачи;6/24/24 8:45;
3837909;Связанные Задачи;6/24/24 8:45;
3837909;Связанные Задачи;6/24/24 8:45;
3837909;Связанные Задачи;6/24/24 8:45;
3837909;Метки;7/23/24 9:27;<empty> -> PPARP-2024.3-03
3837909;Метки;7/29/24 14:17;PPARP-2024.3-03 -> ppar-core
3837909;Метки;7/29/24 14:17;PPARP-2024.3-03 -> PPARP-2024.3-03
3837909;Метки;7/30/24 15:00;ppar-core -> PPARP-2024.3-03
3837909;Метки;7/30/24 15:00;PPARP-2024.3-03 -> PPARP-2024.3-03
3837909;Метки;7/30/24 15:01;PPARP-2024.3-03 -> PPAR-2024.3-04
3837909;Метки;7/30/24 15:01;PPARP-2024.3-03 -> PPARP-2024.3-03
3837909;Метки;8/9/24 12:52;PPAR-2024.3-04 -> PPARP-2024.3-03
