entity_id;area;status;priority
4796972;Управление релизами изменениями;Выполнено;Высокий
4796996;Система.Таск-трекер;Закрыто;Критический
4799352;Управление релизами изменениями;Закрыто;Средний
4799426;Управление релизами изменениями;Закрыто;Средний
4799889;Система.Вики;Закрыто;Средний
4801661;Система.Вики;Закрыто;Средний
4803301;Система.Вики;Закрыто;Средний
4803629;Система.Таск-трекер;Закрыто;Критический
4805777;Система.Таск-трекер;Закрыто;Средний
4808022;Система.ХранениеАртефактов;Закрыто;Средний
4808154;Система.ХранениеАртефактов;Закрыто;Средний
4808579;Система.Таск-трекер;Закрыто;Критический
4808588;Система.Таск-трекер;Закрыто;Критический
4808601;Система.Таск-трекер;Закрыто;Критический
4808627;Система.Таск-трекер;Закрыто;Критический
4810245;Система.Таск-трекер;Закрыто;Высокий
4811903;Система.Вики;Закрыто;Средний
4813722;Система.Вики;Закрыто;Средний
4813798;Система.ХранениеАртефактов;Закрыто;Средний
4814262;Система.ХранениеАртефактов;Анализ;Средний
4815422;Система.Таск-трекер;Закрыто;Высокий
4817355;Управление релизами изменениями;Выполнено;Средний
4817666;Управление релизами изменениями;Выполнено;Высокий
4817675;Управление релизами изменениями;Выполнено;Высокий
4817882;Система. Движок;Закрыто;Средний
4820241;Система. Движок;Выполнено;Средний
4831723;Система. Движок;Закрыто;Средний
4833142;Управление релизами изменениями;Выполнено;Высокий
4833389;Управление релизами изменениями;Выполнено;Высокий
4834319;Система.Вики;Закрыто;Высокий
4841832;Система.Таск-трекер;Закрыто;Критический
4854329;Система.Таск-трекер;Закрыто;Средний
4854792;Система.Таск-трекер;Закрыто;Средний
