entity_id;area;status;priority
4011600;Система.ХранениеАртефактов;Закрыто;Средний
4013174;Управление релизами изменениями;Закрыто;Средний
4056234;Система.Таск-трекер;Закрыто;Критический
4056530;Система.Таск-трекер;Тестирование;Критический
4065022;Система.Ошибки;Закрыто;Средний
4067435;Система.Таск-трекер;Закрыто;Средний
4069882;Система.Таск-трекер;Закрыто;Средний
4070799;Система.Таск-трекер;Закрыто;Средний
4070858;Система.Таск-трекер;Закрыто;Средний
4072962;Система.Таск-трекер;Закрыто;Средний
4080416;Система.Таск-трекер;Закрыто;Низкий
4094771;Система.Вики;Закрыто;Средний
4098097;Система.Таск-трекер;Закрыто;Средний
4123739;Система.ХранениеАртефактов;Закрыто;Средний
4127240;Система.Таск-трекер;Закрыто;Средний
4140096;Система.Вики;Закрыто;Средний
4142332;Система.ХранениеАртефактов;Закрыто;Средний
4169281;Система.Вики;Закрыто;Низкий
4193275;Система.Таск-трекер;Закрыто;Критический
4193304;Система.Таск-трекер;Закрыто;Высокий
4193328;Система.Таск-трекер;Закрыто;Средний
4193356;Система.Таск-трекер;Закрыто;Средний
4197760;Система.Вики;Закрыто;Средний
4205915;Система.Таск-трекер;Закрыто;Критический
4206030;Система.Таск-трекер;Закрыто;Высокий
4206109;Система.Таск-трекер;Закрыто;Высокий
4206312;Система.Таск-трекер;Закрыто;Критический
4206433;Система.Таск-трекер;Закрыто;Критический
4206473;Система.Таск-трекер;Закрыто;Критический
4206517;Система.Таск-трекер;Закрыто;Критический
4206678;Система.Таск-трекер;Закрыто;Критический
4206710;Система.Таск-трекер;Закрыто;Критический
4209474;Система.Таск-трекер;Закрыто;Средний
4210595;Система.Таск-трекер;Закрыто;Критический
4213680;Система. Движок;Выполнено;Средний
4216758;Система.Таск-трекер;Выполнено;Средний
4219251;Система.Таск-трекер;Закрыто;Средний
4219327;Система.Таск-трекер;Закрыто;Средний
4219402;Система.Таск-трекер;Закрыто;Средний
4223888;Система.ХранениеАртефактов;Закрыто;Средний
4223889;Система.ХранениеАртефактов;Закрыто;Средний
4223901;Система.ХранениеАртефактов;Закрыто;Средний
4223902;Система.ХранениеАртефактов;Закрыто;Средний
4224671;Система.Вики;Закрыто;Средний
4227356;Система.ХранениеАртефактов;Закрыто;Низкий
4227617;Система.Вики;Закрыто;Средний
4228331;Система.Вики;Закрыто;Средний
4228899;Система.Вики;Закрыто;Средний
4231496;Управление релизами изменениями;Выполнено;Высокий
4233693;Система. Движок;В работе;Средний
4234185;Система. Движок;Создано;Средний
4234338;Система. Движок;Закрыто;Средний
4243000;Система. Движок;Закрыто;Средний
4244878;Система.ХранениеАртефактов;Закрыто;Средний
4247826;Система. Движок;Закрыто;Высокий
4260029;Система.Вики;Закрыто;Средний
4261983;Система.Вики;Закрыто;Средний
4261993;Система.Вики;Закрыто;Средний
4264603;Система.Таск-трекер;Закрыто;Средний
4286112;Система.Таск-трекер;Закрыто;Высокий
4302761;Система.Таск-трекер;Закрыто;Средний
4309869;Управление релизами изменениями;СТ;Высокий
4310172;Управление релизами изменениями;Выполнено;Средний
4313378;Система.Таск-трекер;Закрыто;Средний
4313531;Система.Таск-трекер;Закрыто;Средний
4317040;Система.Вики;Закрыто;Средний
4317974;Система.Таск-трекер;Закрыто;Средний
4317979;Система.Таск-трекер;Закрыто;Критический
4317981;Система.Таск-трекер;Закрыто;Критический
4319968;Система.Таск-трекер;Отложен;Средний
4323514;Система.Таск-трекер;Закрыто;Средний
4326388;Система.ХранениеАртефактов;Выполнено;Средний
4326408;Система.ХранениеАртефактов;Закрыто;Средний
4326576;Система.ХранениеАртефактов;Выполнено;Средний
4326694;Система.ХранениеАртефактов;Закрыто;Средний
4326752;Система.ХранениеАртефактов;Закрыто;Средний
4326774;Система.ХранениеАртефактов;Закрыто;Средний
4326981;Система.ХранениеАртефактов;Закрыто;Средний
4327160;Система.ХранениеАртефактов;Закрыто;Средний
4327187;Система.ХранениеАртефактов;Закрыто;Средний
4327437;Система.ХранениеАртефактов;Закрыто;Средний
4327482;Система.ХранениеАртефактов;Закрыто;Средний
4328735;Система.ХранениеАртефактов;Закрыто;Средний
4328738;Система.ХранениеАртефактов;Закрыто;Средний
4328765;Система.ХранениеАртефактов;Закрыто;Средний
4328770;Система.ХранениеАртефактов;Закрыто;Средний
4331201;Система.Вики;Тестирование;Низкий
4331412;Система.ХранениеАртефактов;Закрыто;Средний
4331416;Система.ХранениеАртефактов;Закрыто;Средний
4331425;Система.ХранениеАртефактов;Закрыто;Средний
4332032;Управление релизами изменениями;Закрыто;Средний
4332043;Управление релизами изменениями;Закрыто;Средний
4332048;Управление релизами изменениями;Закрыто;Средний
4333310;Система.Таск-трекер;Закрыто;Высокий
4333713;Система.Таск-трекер;Закрыто;Средний
4334746;Система.ХранениеАртефактов;Закрыто;Средний
4334950;Система.Таск-трекер;Закрыто;Высокий
4334966;Система.Таск-трекер;Закрыто;Средний
4335102;Система.Таск-трекер;Закрыто;Высокий
4335113;Система.Таск-трекер;Закрыто;Средний
4335155;Система.Таск-трекер;Закрыто;Критический
4335169;Система.Таск-трекер;Закрыто;Высокий
4335190;Управление релизами изменениями;Закрыто;Средний
4335505;Система.Вики;Закрыто;Средний
4335618;Система.Вики;Закрыто;Средний
4335632;Система.Вики;Закрыто;Средний
4336434;Система.Вики;Закрыто;Средний
4337616;Система.Таск-трекер;Закрыто;Высокий
4337639;Система.Таск-трекер;Закрыто;Высокий
4338607;Система.Вики;Закрыто;Средний
4338836;Система. Движок;Закрыто;Средний
4339129;Система.ХранениеАртефактов;Закрыто;Средний
4339179;Система.ХранениеАртефактов;Закрыто;Средний
4339425;Система.ХранениеАртефактов;Закрыто;Средний
4340755;Система.ХранениеАртефактов;Закрыто;Средний
4340777;Система.ХранениеАртефактов;Закрыто;Средний
4347680;Система. Движок;Закрыто;Высокий
4352186;Система.Таск-трекер;Закрыто;Средний
4354040;Система.Вики;Закрыто;Средний
4354149;Система.Таск-трекер;Закрыто;Высокий
4354551;Система. Движок;Закрыто;Высокий
4355712;Система.Таск-трекер;Закрыто;Высокий
4359309;Система.Вики;Закрыто;Средний
4359381;Система.Вики;Закрыто;Средний
4359410;Система.Вики;Закрыто;Средний
4364066;Система.Таск-трекер;Закрыто;Высокий
4364146;Система.Таск-трекер;Закрыто;Высокий
4364703;Система.Таск-трекер;Закрыто;Критический
4369065;Система.ХранениеАртефактов;Закрыто;Средний
4369933;Система.Таск-трекер;Закрыто;Средний
4370022;Система.ХранениеАртефактов;Закрыто;Средний
4370075;Система.ХранениеАртефактов;Закрыто;Средний
4370083;Система.ХранениеАртефактов;Закрыто;Средний
4370092;Система.ХранениеАртефактов;Закрыто;Средний
4370159;Система.ХранениеАртефактов;Закрыто;Средний
4370175;Система.ХранениеАртефактов;Закрыто;Средний
4370302;Система.Вики;Закрыто;Средний
4370645;Система.ХранениеАртефактов;Закрыто;Средний
4372060;Система.ХранениеАртефактов;Закрыто;Средний
4372315;Система.ХранениеАртефактов;Закрыто;Средний
4380359;Система.Таск-трекер;Закрыто;Низкий
4382232;Система.Вики;Закрыто;Средний
4382326;Система.Вики;Закрыто;Средний
4385611;Система.ХранениеАртефактов;Закрыто;Средний
4388239;Система.ХранениеАртефактов;Закрыто;Низкий
4390573;Система.Вики;Закрыто;Средний
4395328;Управление релизами изменениями;Закрыто;Средний
4395928;Система.ХранениеАртефактов;Закрыто;Средний
4396661;Система.Вики;Закрыто;Низкий
4396780;Система.Вики;Закрыто;Низкий
4396855;Система.ХранениеАртефактов;Закрыто;Средний
4396879;Система.ХранениеАртефактов;Закрыто;Средний
4396901;Система.ХранениеАртефактов;Закрыто;Средний
4397688;Система.ХранениеАртефактов;Закрыто;Средний
4397743;Система.ХранениеАртефактов;Закрыто;Средний
4397977;Система.ХранениеАртефактов;Закрыто;Средний
4398232;Управление релизами изменениями;Закрыто;Средний
4399676;Система. Движок;Закрыто;Средний
4400132;Система. Движок;Закрыто;Критический
4401135;Система.ХранениеАртефактов;Закрыто;Низкий
4401205;Система.ХранениеАртефактов;Закрыто;Низкий
4403199;Система.Вики;Закрыто;Средний
4404034;Система.Вики;Закрыто;Средний
4408567;Управление релизами изменениями;Закрыто;Средний
4410239;Система.Вики;Закрыто;Средний
4410900;Система.Вики;Закрыто;Средний
4410983;Система.Таск-трекер;Закрыто;Высокий
4411031;Система.Таск-трекер;Закрыто;Средний
4411042;Система.Таск-трекер;Закрыто;Средний
4413051;Система.Таск-трекер;Закрыто;Средний
4413557;Система.Вики;Закрыто;Средний
4415175;Система. Движок;Закрыто;Высокий
4416065;Система. Движок;Закрыто;Высокий
4417176;Система.Таск-трекер;Закрыто;Средний
4417249;Система.Таск-трекер;Закрыто;Средний
4417275;Система.Таск-трекер;Закрыто;Средний
4417366;Система.Таск-трекер;Закрыто;Средний
4417486;Система.Вики;Закрыто;Низкий
4417651;Система.Таск-трекер;Закрыто;Средний
4419970;Система.ХранениеАртефактов;Закрыто;Низкий
4421174;Система. Движок;Закрыто;Средний
4421277;Система. Движок;Закрыто;Критический
4423064;Система.Вики;Закрыто;Средний
4423067;Система.Вики;Закрыто;Средний
4426600;Система.ХранениеАртефактов;Закрыто;Средний
4427082;Система.ХранениеАртефактов;Закрыто;Средний
4427364;Система.Таск-трекер;В работе;Средний
4427462;Система.Таск-трекер;Закрыто;Средний
4429357;Система.ХранениеАртефактов;В работе;Средний
4429814;Система.ХранениеАртефактов;Закрыто;Средний
4429936;Система.ХранениеАртефактов;Закрыто;Средний
4429974;Система.ХранениеАртефактов;Закрыто;Средний
4430164;Система.Вики;Закрыто;Средний
4431153;Система.Вики;Закрыто;Средний
4432095;Система.Вики;Закрыто;Средний
4432734;Система.Вики;Закрыто;Средний
4433160;Система.Таск-трекер;Закрыто;Средний
4433532;Управление релизами изменениями;Закрыто;Средний
4433914;Система. Движок;Закрыто;Высокий
4433921;Система.ХранениеАртефактов;Закрыто;Средний
4433958;Система.ХранениеАртефактов;Закрыто;Средний
4436080;Система.Вики;Закрыто;Низкий
4436240;Система.Вики;Закрыто;Низкий
4436271;Система.Таск-трекер;Закрыто;Средний
4436329;Система.Таск-трекер;Закрыто;Средний
4436440;Система.Вики;Закрыто;Низкий
4436459;Система.Таск-трекер;Закрыто;Критический
4436822;Система.Вики;Закрыто;Средний
4437575;Система.ХранениеАртефактов;Закрыто;Средний
4437889;Система.Вики;Закрыто;Средний
4438744;Система.ХранениеАртефактов;Закрыто;Средний
4440387;Система.Вики;Закрыто;Высокий
4440979;Система.Таск-трекер;Закрыто;Высокий
4441048;Система.Таск-трекер;Закрыто;Средний
4441062;Система.Таск-трекер;Закрыто;Средний
4441131;Система.Вики;Закрыто;Средний
4441136;Система.Таск-трекер;Закрыто;Высокий
4441146;Система.Таск-трекер;Закрыто;Средний
4441153;Система.Таск-трекер;Закрыто;Средний
4441162;Система.Таск-трекер;Закрыто;Высокий
4441615;Система.Вики;Закрыто;Средний
4441629;Система.Вики;Закрыто;Средний
4441647;Система.Вики;Закрыто;Средний
4441726;Система.Таск-трекер;Закрыто;Высокий
4444123;Система.Таск-трекер;Закрыто;Средний
4444275;Система.Таск-трекер;Закрыто;Средний
4444351;Система.ХранениеАртефактов;Закрыто;Средний
4444385;Управление релизами изменениями;Закрыто;Средний
4444429;Система.ХранениеАртефактов;Закрыто;Средний
4445059;Система.Таск-трекер;Закрыто;Средний
4445248;Система.Таск-трекер;Закрыто;Средний
4445328;Система.Таск-трекер;Закрыто;Средний
4445386;Управление релизами изменениями;Выполнено;Средний
4446871;Система.Вики;Закрыто;Средний
4446932;Система.Вики;Закрыто;Средний
4447010;Система.Вики;Закрыто;Средний
4447109;Система.Вики;Закрыто;Средний
4447162;Система. Движок;Закрыто;Средний
4447238;Система.Вики;Закрыто;Средний
4447591;Система.Вики;Закрыто;Средний
4447732;Система.Вики;Закрыто;Средний
4447923;Система.Вики;Закрыто;Средний
4447989;Система.Вики;Закрыто;Средний
4448027;Система.Вики;Закрыто;Низкий
4448112;Система.Вики;Закрыто;Средний
4448340;Система.Таск-трекер;Закрыто;Средний
4448445;Система.Таск-трекер;Закрыто;Средний
4448947;Система.Вики;Закрыто;Средний
4449350;Система.Вики;Закрыто;Средний
4449423;Система.Вики;Закрыто;Средний
4449728;Система.ХранениеАртефактов;Закрыто;Критический
4450312;Система.ХранениеАртефактов;Закрыто;Средний
4450507;Система.ХранениеАртефактов;Закрыто;Средний
4450628;Система.ХранениеАртефактов;Закрыто;Средний
4450691;Система.ХранениеАртефактов;Закрыто;Средний
4450859;Система.ХранениеАртефактов;Закрыто;Средний
4451553;Система.Вики;Закрыто;Средний
4451563;Система.ХранениеАртефактов;Закрыто;Средний
4451672;Система.Вики;Закрыто;Средний
4451703;Система.Вики;Закрыто;Средний
4451738;Система.Вики;Закрыто;Средний
4451793;Система.Вики;Закрыто;Средний
4451825;Система.Вики;Закрыто;Средний
4451929;Система.ХранениеАртефактов;Закрыто;Средний
4452033;Система.ХранениеАртефактов;Закрыто;Средний
4452156;Система.ХранениеАртефактов;Закрыто;Средний
4452190;Система.ХранениеАртефактов;Закрыто;Критический
4452230;Система.ХранениеАртефактов;Закрыто;Критический
4452337;Система.ХранениеАртефактов;Закрыто;Критический
4452397;Система.ХранениеАртефактов;Закрыто;Критический
4452511;Система.ХранениеАртефактов;Закрыто;Средний
4452575;Система.Вики;Закрыто;Средний
4452673;Система.ХранениеАртефактов;Закрыто;Средний
4453981;Система.ХранениеАртефактов;Закрыто;Средний
4454009;Система.ХранениеАртефактов;Закрыто;Средний
4454021;Система.ХранениеАртефактов;Закрыто;Средний
4454042;Система.Вики;Закрыто;Средний
4454139;Система.ХранениеАртефактов;Закрыто;Средний
4454185;Система.ХранениеАртефактов;Закрыто;Средний
4454325;Система.Вики;Закрыто;Средний
4454611;Система.Вики;Закрыто;Средний
4454752;Система.Вики;Закрыто;Средний
4455271;Управление релизами изменениями;Закрыто;Высокий
4457048;Система.Таск-трекер;Закрыто;Критический
4457136;Система.Таск-трекер;Закрыто;Критический
4460349;Система. Движок;Закрыто;Средний
4460659;Система.ХранениеАртефактов;Выполнено;Средний
4460914;Управление релизами изменениями;Закрыто;Средний
4461380;Управление релизами изменениями;Закрыто;Высокий
4462804;Система. Движок;Закрыто;Высокий
4463202;Система. Движок;Закрыто;Высокий
4464542;Система. Движок;Закрыто;Средний
4466012;Система.Таск-трекер;Закрыто;Средний
4466037;Система.Таск-трекер;Закрыто;Средний
4467243;Система. Движок;Закрыто;Средний
4467282;Система. Движок;Закрыто;Средний
4468179;Система.Таск-трекер;Закрыто;Средний
4468322;Система. Движок;Выполнено;Средний
4468326;Система.Таск-трекер;Закрыто;Средний
4472169;Система.Вики;Закрыто;Низкий
4472219;Система.Вики;Отклонен исполнителем;Высокий
4472322;Система.ХранениеАртефактов;Закрыто;Средний
4472854;Система.Таск-трекер;Закрыто;Средний
4472920;Система.Таск-трекер;Закрыто;Средний
4473187;Система.Таск-трекер;Закрыто;Средний
4474347;Управление релизами изменениями;Закрыто;Средний
4474363;Управление релизами изменениями;Закрыто;Средний
4474713;Система. Движок;Закрыто;Средний
4474805;Управление релизами изменениями;Закрыто;Средний
4474849;Управление релизами изменениями;Закрыто;Средний
4474876;Управление релизами изменениями;Закрыто;Средний
4475319;Управление релизами изменениями;Выполнено;Средний
4475541;Система.Ошибки;Закрыто;Высокий
4475785;Система.ХранениеАртефактов;Создано;Средний
4475790;Система.ХранениеАртефактов;Создано;Средний
4475819;Система.ХранениеАртефактов;Создано;Средний
4475851;Система.Вики;Отклонен исполнителем;Средний
4475898;Система.Таск-трекер;Закрыто;Критический
4475917;Система.Таск-трекер;Закрыто;Высокий
4475956;Система.Таск-трекер;Закрыто;Высокий
4476014;Система.Таск-трекер;Закрыто;Высокий
4476085;Система.Таск-трекер;Закрыто;Критический
4476160;Система.Таск-трекер;Закрыто;Критический
4477228;Система.Таск-трекер;Закрыто;Критический
4477663;Управление релизами изменениями;Выполнено;Высокий
4478627;Управление релизами изменениями;Закрыто;Высокий
4478698;Система.Таск-трекер;Закрыто;Высокий
4479025;Система. Движок;Закрыто;Средний
4480187;Система. Движок;Закрыто;Критический
4480916;Система.ХранениеАртефактов;Закрыто;Критический
4481823;Система.Вики;Закрыто;Средний
4482011;Система.Вики;Закрыто;Средний
4482143;Система.Вики;Закрыто;Средний
4482683;Система.Ошибки;Подтверждение исправления;Высокий
4483569;Управление релизами изменениями;Закрыто;Низкий
4484278;Система. Движок;Закрыто;Средний
4485042;Система.Таск-трекер;Закрыто;Средний
4485116;Система.Вики;Закрыто;Средний
4486289;Управление релизами изменениями;Закрыто;Средний
4486318;Система.Ошибки;Подтверждение исправления;Средний
4486352;Управление релизами изменениями;Закрыто;Средний
4486523;Управление релизами изменениями;Закрыто;Средний
4487213;Система.Таск-трекер;Закрыто;Средний
4488030;Система.Ошибки;Подтверждение исправления;Высокий
4488043;Система.Таск-трекер;Закрыто;Средний
4488043;Система.Таск-трекер;Закрыто;Средний
4488772;Система.Таск-трекер;Закрыто;Высокий
4489011;Система. Движок;Закрыто;Средний
4489496;Система.Ошибки;Подтверждение исправления;Средний
4489983;Система.Ошибки;Закрыто;Средний
4490022;Система.Таск-трекер;Закрыто;Средний
4491176;Система.Таск-трекер;Закрыто;Высокий
4491391;Система.Ошибки;СТ Завершено;Средний
4491511;Система.Таск-трекер;Закрыто;Критический
4491567;Система.Таск-трекер;Закрыто;Высокий
4491651;Система.Таск-трекер;Закрыто;Высокий
4491746;Система.Ошибки;Закрыто;Низкий
4492401;Система.Таск-трекер;Закрыто;Средний
4492750;Система.Таск-трекер;Закрыто;Средний
4492843;Система.Ошибки;Подтверждение исправления;Низкий
4492854;Система.Ошибки;Закрыто;Средний
4493199;Система.Таск-трекер;Закрыто;Средний
4494471;Система.Таск-трекер;Закрыто;Низкий
4494580;Система.Таск-трекер;Закрыто;Средний
4494804;Управление релизами изменениями;Подтверждение;Высокий
4495099;Система. Движок;Закрыто;Средний
4495158;Система.Таск-трекер;Закрыто;Критический
4495187;Система.Таск-трекер;Тестирование;Средний
4495217;Система.Таск-трекер;Закрыто;Критический
4495262;Система.Таск-трекер;Закрыто;Высокий
4495316;Система.Таск-трекер;Закрыто;Высокий
4495471;Система.Таск-трекер;Локализация;Средний
4495780;Система.Таск-трекер;Закрыто;Критический
4495803;Система.Таск-трекер;Закрыто;Критический
4495902;Система.Вики;Закрыто;Средний
4496058;Система.Таск-трекер;Закрыто;Средний
4497207;Система.Таск-трекер;Закрыто;Средний
4497218;Система.Таск-трекер;Закрыто;Высокий
4497227;Система.Таск-трекер;Закрыто;Высокий
4497250;Система.Таск-трекер;Закрыто;Высокий
4497810;Система.Таск-трекер;Выполнено;Средний
4498161;Управление релизами изменениями;Выполнено;Высокий
4498173;Система.Таск-трекер;Закрыто;Критический
4499322;Система.Таск-трекер;Локализация;Средний
4499378;Управление релизами изменениями;Выполнено;Низкий
4500252;Управление релизами изменениями;Закрыто;Средний
4500465;Система.Таск-трекер;Закрыто;Высокий
4500482;Система.Таск-трекер;Закрыто;Высокий
4500739;Система.Вики;Закрыто;Средний
4501324;Система.Вики;Закрыто;Критический
4501611;Система.Ошибки;Закрыто;Средний
4502284;Система.Таск-трекер;Закрыто;Низкий
4502897;Система.Таск-трекер;Закрыто;Средний
4503193;Система.Таск-трекер;Закрыто;Средний
4503226;Система.Таск-трекер;Закрыто;Низкий
4503341;Система.Таск-трекер;Закрыто;Низкий
4504000;Система.Таск-трекер;Закрыто;Средний
4504986;Система.Вики;Закрыто;Низкий
4505496;Система.Вики;Закрыто;Средний
4508064;Управление релизами изменениями;Закрыто;Средний
4511013;Система.Вики;Закрыто;Высокий
4511021;Система.Вики;Тестирование;Низкий
4511830;Система.Таск-трекер;Закрыто;Низкий
4512044;Управление релизами изменениями;Закрыто;Высокий
4512383;Система.Вики;Закрыто;Средний
4513004;Система.Вики;В работе;Низкий
4513204;Система.Вики;Закрыто;Средний
4514213;Система.Вики;Выполнено;Средний
4516028;Система.Таск-трекер;Закрыто;Средний
4518126;Система.Вики;Исправление;Высокий
4520560;Управление релизами изменениями;Выполнено;Средний
4520576;Управление релизами изменениями;Выполнено;Средний
4520829;Управление релизами изменениями;Выполнено;Средний
4520932;Система.ХранениеАртефактов;Закрыто;Низкий
4521377;Система.Таск-трекер;Закрыто;Средний
4522218;Система.Таск-трекер;Закрыто;Средний
4529373;Система.Вики;Закрыто;Средний
4536835;Система.Вики;Закрыто;Средний
