entity_id;area;status;priority
4842896;Система.Вики;Закрыто;Средний
4843220;Система.Вики;Закрыто;Средний
4843319;Система.Вики;Закрыто;Средний
4843386;Система.Таск-трекер;Закрыто;Критический
4843619;Система.Вики;Закрыто;Средний
4844653;Система.Таск-трекер;Закрыто;Низкий
4846316;Система.Таск-трекер;Закрыто;Средний
4847052;Система.Вики;Закрыто;Средний
4847513;Система.Таск-трекер;Выполнено;Средний
4847980;Система.Вики;Закрыто;Средний
4849585;Система.ХранениеАртефактов;Закрыто;Средний
4849599;Система.ХранениеАртефактов;Закрыто;Средний
4849623;Система.ХранениеАртефактов;Закрыто;Средний
4849637;Система.ХранениеАртефактов;Закрыто;Средний
4850822;Система.Таск-трекер;Закрыто;Средний
4850929;Система.ХранениеАртефактов;Закрыто;Средний
4851015;Система.ХранениеАртефактов;Закрыто;Средний
4851067;Система.ХранениеАртефактов;Закрыто;Средний
4851088;Система.ХранениеАртефактов;Закрыто;Средний
4851622;Система.Таск-трекер;Закрыто;Средний
4854177;Система. Движок;Закрыто;Средний
4854839;Система.Таск-трекер;Закрыто;Средний
4855837;Система.ХранениеАртефактов;Закрыто;Средний
4855848;Система.ХранениеАртефактов;Закрыто;Средний
4855857;Система.ХранениеАртефактов;Закрыто;Средний
4855871;Система.ХранениеАртефактов;Закрыто;Средний
4856823;Система.Вики;Закрыто;Средний
4856927;Система.Вики;Закрыто;Средний
4856932;Система.Вики;Закрыто;Средний
4856977;Система.Вики;Закрыто;Средний
4857010;Система.Вики;Закрыто;Средний
4857015;Система.Вики;Закрыто;Средний
4857045;Система.Вики;Закрыто;Средний
4857058;Система.Вики;Закрыто;Средний
4857066;Система.Вики;Закрыто;Средний
4857174;Система.Вики;Закрыто;Средний
4857280;Система. Движок;В работе;Средний
4857805;Система. Движок;Выполнено;Средний
4859995;Система.Таск-трекер;Закрыто;Средний
4860079;Система.Таск-трекер;Закрыто;Средний
4860116;Система.Таск-трекер;Закрыто;Средний
4860957;Система.ХранениеАртефактов;Закрыто;Средний
4861060;Система.ХранениеАртефактов;Закрыто;Средний
4861135;Система.ХранениеАртефактов;Закрыто;Средний
4861174;Система.ХранениеАртефактов;Закрыто;Средний
4861719;Система.ХранениеАртефактов;Закрыто;Средний
4861748;Система.ХранениеАртефактов;Закрыто;Средний
4861950;Система.ХранениеАртефактов;Закрыто;Средний
4862027;Система.ХранениеАртефактов;Закрыто;Средний
4862510;Система.ХранениеАртефактов;Закрыто;Средний
4862788;Система.ХранениеАртефактов;Закрыто;Средний
4862873;Система.ХранениеАртефактов;Закрыто;Средний
4862887;Система.Вики;Закрыто;Средний
4862912;Система.ХранениеАртефактов;Закрыто;Средний
4862921;Система.Вики;Закрыто;Средний
4863090;Система.ХранениеАртефактов;Закрыто;Средний
4863099;Система.ХранениеАртефактов;Закрыто;Средний
4863684;Система.Таск-трекер;Закрыто;Высокий
4863722;Система.Таск-трекер;Выполнено;Средний
4863760;Система.Таск-трекер;Закрыто;Средний
4863785;Система.Таск-трекер;Закрыто;Высокий
4863818;Система.Таск-трекер;Закрыто;Высокий
4863946;Система.ХранениеАртефактов;Закрыто;Средний
4864036;Система.ХранениеАртефактов;Закрыто;Средний
4864136;Система.ХранениеАртефактов;Закрыто;Средний
4864627;Система.Вики;Закрыто;Средний
4865078;Система.Вики;Закрыто;Высокий
4865275;Система.Вики;Закрыто;Средний
4865343;Система.ХранениеАртефактов;Закрыто;Средний
4865383;Система.Таск-трекер;В работе;Критический
4865507;Система.Вики;Закрыто;Средний
4865849;Система.ХранениеАртефактов;Закрыто;Средний
4866190;Система.Таск-трекер;Закрыто;Высокий
4866219;Система.ХранениеАртефактов;Закрыто;Средний
4866326;Система.ХранениеАртефактов;Закрыто;Средний
4867442;Система.Вики;Закрыто;Средний
4867761;Система.Вики;Закрыто;Средний
4867842;Система.Вики;Закрыто;Средний
4867870;Система.Таск-трекер;Закрыто;Высокий
4868174;Система.Вики;В работе;Средний
4868222;Система.Вики;В работе;Средний
4868279;Система.Вики;В работе;Средний
4868322;Система.Вики;Закрыто;Средний
4868333;Система.Вики;В работе;Средний
4868340;Система.Вики;Закрыто;Средний
4868361;Система.ХранениеАртефактов;Закрыто;Средний
4868368;Система.Вики;В работе;Средний
4868374;Система.ХранениеАртефактов;Закрыто;Средний
4868451;Система.Вики;В работе;Средний
4868615;Система.Вики;В работе;Высокий
4868690;Система.ХранениеАртефактов;Закрыто;Средний
4868720;Система.ХранениеАртефактов;Закрыто;Средний
4868809;Система.ХранениеАртефактов;Закрыто;Средний
4869060;Система.Вики;Закрыто;Средний
4869313;Система.ХранениеАртефактов;Закрыто;Средний
4869439;Система.Вики;Закрыто;Средний
4869476;Система.Вики;Создано;Средний
4869558;Система.ХранениеАртефактов;Закрыто;Средний
4869568;Система.Вики;Закрыто;Средний
4869660;Система.Вики;Закрыто;Средний
4869721;Система.Вики;Закрыто;Средний
4870353;Система.Таск-трекер;Закрыто;Средний
4870868;Система.ХранениеАртефактов;Закрыто;Средний
4871705;Система.Таск-трекер;Закрыто;Критический
4871781;Система.Таск-трекер;Закрыто;Средний
4872362;Система.Вики;Закрыто;Средний
4872668;Система.Вики;Закрыто;Средний
4873617;Система.Таск-трекер;Закрыто;Критический
4874324;Система.ХранениеАртефактов;Закрыто;Средний
4874349;Система.ХранениеАртефактов;Закрыто;Средний
4874375;Система.Таск-трекер;Закрыто;Критический
4874514;Система.ХранениеАртефактов;Закрыто;Средний
4879667;Система.Таск-трекер;Закрыто;Критический
4879777;Система.Таск-трекер;Закрыто;Высокий
4879962;Система.ХранениеАртефактов;Закрыто;Средний
4880109;Система.ХранениеАртефактов;Закрыто;Средний
4880263;Система.ХранениеАртефактов;Закрыто;Средний
4880963;Система.Таск-трекер;Закрыто;Высокий
4881049;Система.Вики;В работе;Средний
4883163;Система.Таск-трекер;Закрыто;Критический
4884036;Система. Движок;Закрыто;Критический
4884514;Система. Движок;Тестирование;Средний
4886081;Система.Таск-трекер;Закрыто;Средний
4889576;Система.Таск-трекер;Закрыто;Высокий
4890395;Система. Движок;Закрыто;Критический
4890443;Система.ХранениеАртефактов;Закрыто;Средний
4891185;Система.Таск-трекер;Закрыто;Средний
4897072;Система.ХранениеАртефактов;Закрыто;Средний
4897090;Система.ХранениеАртефактов;Закрыто;Средний
4898890;Система.Вики;Создано;Высокий
4899381;Система.Вики;Выполнено;Средний
4899657;Управление релизами изменениями;Выполнено;Высокий
4900114;Система.Таск-трекер;Закрыто;Средний
4900428;Система.Таск-трекер;Создано;Низкий
4901252;Система.Ошибки;Закрыто;Средний
4901529;Система. Движок;Закрыто;Средний
4901530;Система.Вики;Закрыто;Низкий
4902757;Система.Таск-трекер;Закрыто;Средний
4903269;Система.Таск-трекер;Закрыто;Средний
4903717;Система.Ошибки;Выполнено;Средний
4903832;Система.Таск-трекер;Закрыто;Критический
4903888;Система.ХранениеАртефактов;Закрыто;Средний
4903931;Система.Вики;Закрыто;Средний
4904033;Система.Таск-трекер;Закрыто;Высокий
4904381;Система.Вики;Создано;Высокий
4905520;Система.Вики;Закрыто;Средний
4906144;Система. Движок;Создано;Средний
4906154;Система. Движок;Закрыто;Средний
4906165;Система. Движок;Выполнено;Средний
4906172;Система. Движок;Закрыто;Средний
4906553;Система.Таск-трекер;Закрыто;Высокий
4907574;Система.Таск-трекер;Закрыто;Средний
4907957;Система.Вики;Закрыто;Высокий
4908236;Система.Вики;Закрыто;Средний
4908471;Система.Ошибки;Закрыто;Средний
4908741;Система.Вики;Создано;Низкий
4909050;Система. Движок;Закрыто;Средний
4909323;Система.Вики;Закрыто;Критический
4909488;Система.Таск-трекер;Закрыто;Средний
4909705;Система.Вики;Закрыто;Критический
4910057;Система.Вики;Закрыто;Критический
4910705;Система.Вики;Закрыто;Критический
4910849;Система.Вики;Закрыто;Критический
4911178;Система.Вики;Закрыто;Средний
4911223;Система. Движок;Выполнено;Средний
4911740;Система. Движок;Закрыто;Высокий
4913175;Система.Вики;Создано;Низкий
4913309;Система.Вики;Закрыто;Средний
4913440;Система.Вики;Закрыто;Высокий
4914666;Система.Вики;Подтверждение исправления;Критический
4915895;Система.Вики;Выполнено;Средний
4915924;Система.Вики;Закрыто;Средний
4915949;Система.Вики;Закрыто;Средний
4916334;Система.Вики;Закрыто;Средний
4917263;Система.Ошибки;Закрыто;Средний
4917862;Система.Вики;Создано;Высокий
4918483;Система.Таск-трекер;Закрыто;Средний
4918518;Система.Ошибки;Закрыто;Высокий
4918555;Система.Ошибки;Закрыто;Низкий
4918560;Система.Ошибки;Закрыто;Низкий
4918746;Система. Движок;Закрыто;Высокий
4919245;Система.Вики;Закрыто;Средний
4919420;Система.Таск-трекер;Закрыто;Критический
4921710;Система.Вики;Закрыто;Средний
4921723;Система.Вики;Создано;Высокий
4921787;Система.Вики;Закрыто;Средний
4922038;Система.Вики;Создано;Средний
4922163;Система.Ошибки;Закрыто;Средний
4922204;Система.Ошибки;Закрыто;Высокий
4922233;Система.Ошибки;Закрыто;Низкий
4922380;Система.Вики;Закрыто;Критический
4922449;Система.Вики;Закрыто;Средний
4922531;Система.Вики;Закрыто;Средний
4922537;Система.Таск-трекер;Закрыто;Высокий
4923504;Система.Таск-трекер;Закрыто;Высокий
4924024;Система.Таск-трекер;Закрыто;Средний
4924284;Система.Вики;Закрыто;Средний
4924620;Система.Вики;Закрыто;Высокий
4925615;Управление релизами изменениями;Выполнено;Средний
4925623;Управление релизами изменениями;Выполнено;Средний
4925630;Управление релизами изменениями;Выполнено;Средний
4925864;Управление релизами изменениями;Выполнено;Средний
4925871;Управление релизами изменениями;Выполнено;Средний
4925875;Управление релизами изменениями;Выполнено;Средний
4925896;Управление релизами изменениями;Выполнено;Средний
4925899;Управление релизами изменениями;Выполнено;Средний
4925911;Управление релизами изменениями;Выполнено;Средний
4925921;Управление релизами изменениями;Выполнено;Средний
4925930;Управление релизами изменениями;Выполнено;Средний
4925938;Управление релизами изменениями;Выполнено;Средний
4926221;Управление релизами изменениями;Выполнено;Средний
4926234;Управление релизами изменениями;Выполнено;Средний
4926237;Управление релизами изменениями;Выполнено;Средний
4926250;Управление релизами изменениями;Выполнено;Средний
4926256;Управление релизами изменениями;Выполнено;Средний
4926262;Управление релизами изменениями;Выполнено;Средний
4926299;Управление релизами изменениями;Выполнено;Средний
4926304;Управление релизами изменениями;Выполнено;Средний
4926309;Управление релизами изменениями;Выполнено;Средний
4927229;Система.Ошибки;Закрыто;Средний
4928208;Система.Таск-трекер;Закрыто;Высокий
4928775;Система.Вики;Закрыто;Средний
4928850;Система.Вики;Закрыто;Средний
4929518;Система.Таск-трекер;Закрыто;Средний
4929931;Система.Ошибки;Закрыто;Средний
4930815;Система.Таск-трекер;Закрыто;Средний
4930833;Система.Таск-трекер;Закрыто;Средний
4931651;Система.Таск-трекер;Закрыто;Высокий
4932550;Система.Вики;Закрыто;Низкий
4932565;Система.Таск-трекер;Закрыто;Средний
4932629;Система.Вики;Закрыто;Низкий
4932673;Система.Таск-трекер;Закрыто;Высокий
4934036;Система.Таск-трекер;Закрыто;Высокий
4934171;Система.Таск-трекер;Закрыто;Высокий
4934490;Система. Движок;Закрыто;Высокий
4934964;Система.Таск-трекер;Закрыто;Высокий
4935604;Система. Движок;Закрыто;Средний
4937816;Система. Движок;Закрыто;Средний
4939195;Система. Движок;Закрыто;Средний
4939847;Система.Таск-трекер;Выполнено;Высокий
4940239;Система.Вики;Закрыто;Средний
4940792;Управление релизами изменениями;Выполнено;Высокий
4942038;Система.Таск-трекер;Закрыто;Средний
4942755;Система. Движок;Закрыто;Средний
4942787;Система.Таск-трекер;Закрыто;Средний
4943107;Система.Таск-трекер;Закрыто;Средний
4943544;Система.Таск-трекер;Закрыто;Высокий
4945340;Система. Движок;Закрыто;Средний
4945839;Система.Вики;Отклонен исполнителем;Средний
4946632;Система.Таск-трекер;Закрыто;Средний
4947234;Система.Таск-трекер;Закрыто;Критический
4948847;Система.Таск-трекер;Закрыто;Критический
4949372;Система.Вики;Отклонен исполнителем;Средний
4949560;Управление релизами изменениями;Разработка;Средний
4950029;Система.Таск-трекер;Закрыто;Средний
4950418;Управление релизами изменениями;Выполнено;Средний
4950426;Управление релизами изменениями;Выполнено;Средний
4950434;Управление релизами изменениями;Выполнено;Средний
4950477;Управление релизами изменениями;Выполнено;Средний
4950513;Управление релизами изменениями;Выполнено;Средний
4950531;Управление релизами изменениями;Выполнено;Средний
4950554;Управление релизами изменениями;Выполнено;Средний
4950562;Управление релизами изменениями;Выполнено;Средний
4950568;Управление релизами изменениями;Выполнено;Средний
4951014;Система.Вики;Отклонен исполнителем;Средний
4951393;Система. Движок;Закрыто;Высокий
4955168;Система.ХранениеАртефактов;Закрыто;Средний
4955720;Система. Движок;Закрыто;Средний
4955789;Система. Движок;Закрыто;Средний
4955855;Система. Движок;Закрыто;Средний
4955997;Система. Движок;Закрыто;Средний
4956043;Система. Движок;Закрыто;Средний
4956091;Система. Движок;Закрыто;Средний
4956122;Система. Движок;Закрыто;Средний
4956690;Система.Ошибки;Закрыто;Критический
4960288;Система.ХранениеАртефактов;Закрыто;Средний
4964364;Система.Вики;Отклонен исполнителем;Средний
4965138;Управление релизами изменениями;Закрыто;Средний
4970757;Система.Таск-трекер;Закрыто;Высокий
4973270;Система. Движок;Закрыто;Средний
4976927;Управление релизами изменениями;Закрыто;Средний
4977555;Система.Таск-трекер;Закрыто;Средний
4977603;Система.Вики;Создано;Высокий
4978122;Система. Движок;Закрыто;Средний
4983898;Система.Таск-трекер;Закрыто;Высокий
4993837;Система.Вики;Закрыто;Средний
4994373;Система.Таск-трекер;Закрыто;Средний
4994435;Система.Таск-трекер;В работе;Средний
4994474;Система.Таск-трекер;Закрыто;Средний
