entity_id;history_property_name;history_date;history_change
2840563;Связанные Задачи;12/12/23 9:06;<empty> -> isClonedBy
2840563;Связанные Задачи;12/12/23 9:06;<empty> -> PPTS-567
2840563;Копирование;12/12/23 9:06;<empty> -> PPTS-567
2840563;Компоненты;12/12/23 9:07;
2840563;Метки;12/12/23 9:07;
2840563;Системы обнаружения;12/12/23 9:07;<empty> -> 2064 Таск-трекер
2840563;Связанные Задачи;12/12/23 9:20;<empty> -> clones
2840563;Связанные Задачи;12/12/23 9:20;<empty> -> PPTS-4896
2840563;Статус;7/4/24 11:06;created -> analysis
2840563;Исполнитель;7/4/24 11:06;<empty> -> user4104272@mail.com
2840563;Статус;7/4/24 11:06;analysis -> fixing
2840563;Исполнитель;7/4/24 11:06;user4104272@mail.com -> user4083841@mail.com
2840563;Спринт;7/23/24 6:56;<empty> -> Спринт 2024.3.2.NPP Shared Sprint
2840563;Исполнитель;7/25/24 13:36;user4083841@mail.com -> user4104272@mail.com
2840563;;7/30/24 13:04;
2840563;Спринт;7/30/24 13:04;<empty> -> Спринт 2024.3.3.NPP Shared Sprint
2840563;Исполнитель;8/27/24 14:15;user4104272@mail.com -> user4083841@mail.com
2840563;Спринт;8/27/24 14:15;Спринт 2024.3.3.NPP Shared Sprint -> Спринт 2024.3.3.NPP Shared Sprint
2840563;Спринт;8/27/24 14:15;Спринт 2024.3.3.NPP Shared Sprint -> Спринт 2024.3.5.NPP Shared Sprint
2840563;Статус;9/2/24 11:41;fixing -> testing
2840563;Резолюция;9/2/24 11:41;<empty> -> Готово
2840563;Статус;9/2/24 11:41;testing -> closed
2938657;Время решения 3ЛП ФАКТ;9/9/24 12:51;<empty> -> 2024-09-09 12:51:53.461985
2938657;Время решения (ФАКТ);9/9/24 12:51;<empty> -> 2024-09-09 12:51:53.461985
2938657;Задача;12/19/23 14:18;
2938657;Связанные Задачи;12/19/23 14:18;<empty> -> isClonedBy
2938657;Связанные Задачи;12/19/23 14:18;<empty> -> PPTS-5007
2938657;Копирование;12/19/23 14:18;<empty> -> PPTS-5007
2938657;Системы обнаружения;12/19/23 14:32;<empty> -> 2064 Таск-трекер
2938657;Связанные Задачи;12/19/23 14:32;
2938657;;12/19/23 14:32;
2938657;Метки;12/19/23 14:32;Таск-трекер_История -> Таск-трекер_Метки_и_компоненты
2938657;Метки;6/4/24 15:21;Таск-трекер_История -> 1.21.0
2938657;Метки;6/4/24 15:21;Таск-трекер_История -> Таск-трекер_История
2938657;Метки;6/4/24 15:21;Таск-трекер_История -> Таск-трекер_Метки_и_компоненты
2938657;Метки;6/4/24 15:21;Таск-трекер_Метки_и_компоненты -> 1.21.0
2938657;Метки;6/4/24 15:21;Таск-трекер_Метки_и_компоненты -> Таск-трекер_История
2938657;Метки;6/4/24 15:21;Таск-трекер_Метки_и_компоненты -> Таск-трекер_Метки_и_компоненты
2938657;Исполнитель;9/5/24 9:53;<empty> -> user4109531@mail.com
2938657;Спринт;9/5/24 9:53;<empty> -> Спринт 2024.3.5.NPP Shared Sprint
2938657;Статус;9/5/24 9:53;created -> analysis
2938657;Статус;9/5/24 9:53;analysis -> fixing
2938657;Исполнитель;9/9/24 8:16;user4109531@mail.com -> user4108781@mail.com
2938657;Статус;9/9/24 12:51;fixing -> testing
2938657;Резолюция;9/9/24 12:51;<empty> -> Готово
2938657;Статус;9/9/24 12:51;testing -> closed
2980909;Дата решения;8/30/24 6:00;<empty> -> 2024-08-29T13:51:13+00:00
2980909;Задача;12/22/23 7:20;
2980909;Связанные Задачи;12/22/23 7:20;<empty> -> isClonedBy
2980909;Связанные Задачи;12/22/23 7:20;<empty> -> PPIN-2426
2980909;Копирование;12/22/23 7:20;<empty> -> PPIN-2426
2980909;Оценка;3/12/24 11:32;<empty> -> 144000
2980909;Исполнитель;8/29/24 13:47;<empty> -> user4104482@mail.com
2980909;Спринт;8/29/24 13:47;<empty> -> Спринт 2024.3.5.NPP Shared Sprint
2980909;Статус;8/29/24 13:47;created -> inProgress
2980909;Резолюция;8/29/24 13:51;<empty> -> Готово
2980909;Статус;8/29/24 13:51;inProgress -> done
3207737;Время решения 3ЛП ФАКТ;9/3/24 9:10;<empty> -> 2024-09-03 09:10:30.663096
3207737;Время решения (ФАКТ);9/3/24 9:10;<empty> -> 2024-09-03 09:10:30.663096
3207737;Задача;2/7/24 18:29;
3207737;Связанные Задачи;2/7/24 18:29;<empty> -> isClonedBy
3207737;Связанные Задачи;2/7/24 18:29;<empty> -> PPTS-5389
3207737;Копирование;2/7/24 18:29;<empty> -> PPTS-5389
3207737;Системы обнаружения;2/7/24 18:29;<empty> -> 2064 Таск-трекер
3207737;;2/7/24 18:37;
3207737;Название;2/7/24 18:39;[FE] Структура. Некорректный запрос page с задачами после добавления/ удаления колонки на экране -> [FE] Структура. Фронт не запрашивает порцию задач с page=0 после добавления/ удаления колонки на экране
3207737;Метки;2/7/24 18:40;
3207737;Связанные Задачи;2/14/24 9:55;<empty> -> clones
3207737;Связанные Задачи;2/14/24 9:55;<empty> -> PPTS-5672
3207737;Метки;6/14/24 13:42;Таск-трекер_Структура -> Таск-трекер_urg
3207737;Метки;6/14/24 13:42;Таск-трекер_Структура -> Таск-трекер_Структура
3207737;Исполнитель;8/23/24 13:14;<empty> -> user4109409@mail.com
3207737;Статус;8/23/24 13:42;created -> analysis
3207737;Спринт;8/26/24 7:29;<empty> -> Спринт 2024.3.4.NPP Shared Sprint
3207737;Статус;8/27/24 14:48;analysis -> fixing
3207737;Спринт;8/28/24 7:47;Спринт 2024.3.4.NPP Shared Sprint -> Спринт 2024.3.4.NPP Shared Sprint
3207737;Спринт;8/28/24 7:47;Спринт 2024.3.4.NPP Shared Sprint -> Спринт 2024.3.5.NPP Shared Sprint
3207737;Исполнитель;8/30/24 9:42;user4109409@mail.com -> user4108781@mail.com
3207737;Исполнитель;9/3/24 6:19;user4108781@mail.com -> user4083841@mail.com
3207737;Статус;9/3/24 9:10;fixing -> testing
3207737;Резолюция;9/3/24 9:10;<empty> -> Готово
3207737;Статус;9/3/24 9:10;testing -> closed
3516665;Задача;3/21/24 8:10;
3516665;Связанные Задачи;3/21/24 8:10;<empty> -> isClonedBy
3516665;Связанные Задачи;3/21/24 8:10;<empty> -> PPTS-6052
3516665;Копирование;3/21/24 8:10;<empty> -> PPTS-6052
3516665;Системы обнаружения;3/21/24 8:12;<empty> -> 2064 Таск-трекер
3516665;Метки;3/21/24 8:17;<empty> -> Движок_issue
3516665;Компоненты;3/21/24 8:17;<empty> -> Движок_issue
3516665;Связанные Задачи;3/21/24 8:50;<empty> -> clones
3516665;Связанные Задачи;3/21/24 8:50;<empty> -> PPTS-6064
3516665;Исполнитель;4/3/24 13:20;<empty> -> user4079563@mail.com
3516665;Спринт;4/3/24 13:20;<empty> -> Спринт 2024.1.6.NPP Shared Sprint
3516665;Спринт;4/10/24 13:08;<empty> -> Спринт 2024.2.1.NPP Shared Sprint
3516665;Оценка;4/16/24 9:08;<empty> -> 28800
3516665;Оценка;4/16/24 9:08;
3516665;Учет рабочего времени;4/16/24 9:08;"<empty> -> {""id"":1003478,""userLogin"":""user4079563@mail.com"",""spentDate"":""2024-04-16"",""spent"":28800,""description"":""""}"
3516665;Учет рабочего времени;4/16/24 9:08;
3516665;Учет рабочего времени;4/16/24 9:15;"<empty> -> {""id"":1003493,""userLogin"":""user4079563@mail.com"",""spentDate"":""2024-04-16"",""spent"":18000,""description"":""""}"
3516665;Учет рабочего времени;4/16/24 9:16;
3516665;Спринт;4/23/24 13:38;
3516665;Спринт;4/23/24 13:38;Спринт 2024.1.6.NPP Shared Sprint -> Спринт 2024.1.6.NPP Shared Sprint
3516665;Спринт;4/23/24 13:38;Спринт 2024.1.6.NPP Shared Sprint -> Спринт 2024.2.2.NPP Shared Sprint
3516665;Спринт;5/8/24 7:44;Спринт 2024.1.6.NPP Shared Sprint -> Спринт 2024.1.6.NPP Shared Sprint
3516665;Спринт;5/8/24 7:44;Спринт 2024.1.6.NPP Shared Sprint -> Спринт 2024.2.2.NPP Shared Sprint
3516665;Спринт;5/8/24 7:44;Спринт 2024.1.6.NPP Shared Sprint -> Спринт 2024.2.3.NPP Shared Sprint
3516665;Спринт;5/8/24 7:44;Спринт 2024.2.2.NPP Shared Sprint -> Спринт 2024.1.6.NPP Shared Sprint
3516665;Спринт;5/8/24 7:44;Спринт 2024.2.2.NPP Shared Sprint -> Спринт 2024.2.2.NPP Shared Sprint
3516665;Спринт;5/8/24 7:44;Спринт 2024.2.2.NPP Shared Sprint -> Спринт 2024.2.3.NPP Shared Sprint
3516665;Спринт;5/22/24 8:02;Спринт 2024.1.6.NPP Shared Sprint -> Спринт 2024.1.6.NPP Shared Sprint
3516665;Спринт;5/22/24 8:02;Спринт 2024.1.6.NPP Shared Sprint -> Спринт 2024.2.2.NPP Shared Sprint
3516665;Спринт;5/22/24 8:02;Спринт 2024.1.6.NPP Shared Sprint -> Спринт 2024.2.3.NPP Shared Sprint
3516665;Спринт;5/22/24 8:02;Спринт 2024.1.6.NPP Shared Sprint -> Спринт 2024.2.4.NPP Shared Sprint
3516665;Спринт;5/22/24 8:02;Спринт 2024.2.2.NPP Shared Sprint -> Спринт 2024.1.6.NPP Shared Sprint
3516665;Спринт;5/22/24 8:02;Спринт 2024.2.2.NPP Shared Sprint -> Спринт 2024.2.2.NPP Shared Sprint
3516665;Спринт;5/22/24 8:02;Спринт 2024.2.2.NPP Shared Sprint -> Спринт 2024.2.3.NPP Shared Sprint
3516665;Спринт;5/22/24 8:02;Спринт 2024.2.2.NPP Shared Sprint -> Спринт 2024.2.4.NPP Shared Sprint
3516665;Спринт;5/22/24 8:02;Спринт 2024.2.3.NPP Shared Sprint -> Спринт 2024.1.6.NPP Shared Sprint
3516665;Спринт;5/22/24 8:02;Спринт 2024.2.3.NPP Shared Sprint -> Спринт 2024.2.2.NPP Shared Sprint
3516665;Спринт;5/22/24 8:02;Спринт 2024.2.3.NPP Shared Sprint -> Спринт 2024.2.3.NPP Shared Sprint
3516665;Спринт;5/22/24 8:02;Спринт 2024.2.3.NPP Shared Sprint -> Спринт 2024.2.4.NPP Shared Sprint
3516665;Исполнитель;5/30/24 6:39;user4079563@mail.com -> user4108781@mail.com
3516665;Спринт;6/4/24 6:44;
3516665;Спринт;6/4/24 6:44;Спринт 2024.1.6.NPP Shared Sprint -> Спринт 2024.1.6.NPP Shared Sprint
3516665;Спринт;6/4/24 6:44;Спринт 2024.1.6.NPP Shared Sprint -> Спринт 2024.2.2.NPP Shared Sprint
3516665;Спринт;6/4/24 6:44;Спринт 2024.1.6.NPP Shared Sprint -> Спринт 2024.2.3.NPP Shared Sprint
3516665;Спринт;6/4/24 6:44;Спринт 2024.1.6.NPP Shared Sprint -> Спринт 2024.2.5.NPP Shared Sprint
3516665;Спринт;6/4/24 6:44;Спринт 2024.2.2.NPP Shared Sprint -> Спринт 2024.1.6.NPP Shared Sprint
3516665;Спринт;6/4/24 6:44;Спринт 2024.2.2.NPP Shared Sprint -> Спринт 2024.2.2.NPP Shared Sprint
3516665;Спринт;6/4/24 6:44;Спринт 2024.2.2.NPP Shared Sprint -> Спринт 2024.2.3.NPP Shared Sprint
3516665;Спринт;6/4/24 6:44;Спринт 2024.2.2.NPP Shared Sprint -> Спринт 2024.2.5.NPP Shared Sprint
3516665;Спринт;6/4/24 6:44;Спринт 2024.2.3.NPP Shared Sprint -> Спринт 2024.1.6.NPP Shared Sprint
3516665;Спринт;6/4/24 6:44;Спринт 2024.2.3.NPP Shared Sprint -> Спринт 2024.2.2.NPP Shared Sprint
3516665;Спринт;6/4/24 6:44;Спринт 2024.2.3.NPP Shared Sprint -> Спринт 2024.2.3.NPP Shared Sprint
3516665;Спринт;6/4/24 6:44;Спринт 2024.2.3.NPP Shared Sprint -> Спринт 2024.2.5.NPP Shared Sprint
3516665;Спринт;6/18/24 6:44;
3516665;Спринт;6/18/24 6:44;Спринт 2024.1.6.NPP Shared Sprint -> Спринт 2024.1.6.NPP Shared Sprint
3516665;Спринт;6/18/24 6:44;Спринт 2024.1.6.NPP Shared Sprint -> Спринт 2024.2.2.NPP Shared Sprint
3516665;Спринт;6/18/24 6:44;Спринт 2024.1.6.NPP Shared Sprint -> Спринт 2024.2.3.NPP Shared Sprint
3516665;Спринт;6/18/24 6:44;Спринт 2024.1.6.NPP Shared Sprint -> Спринт 2024.2.6.NPP Shared Sprint
3516665;Спринт;6/18/24 6:44;Спринт 2024.2.2.NPP Shared Sprint -> Спринт 2024.1.6.NPP Shared Sprint
3516665;Спринт;6/18/24 6:44;Спринт 2024.2.2.NPP Shared Sprint -> Спринт 2024.2.2.NPP Shared Sprint
3516665;Спринт;6/18/24 6:44;Спринт 2024.2.2.NPP Shared Sprint -> Спринт 2024.2.3.NPP Shared Sprint
3516665;Спринт;6/18/24 6:44;Спринт 2024.2.2.NPP Shared Sprint -> Спринт 2024.2.6.NPP Shared Sprint
3516665;Спринт;6/18/24 6:44;Спринт 2024.2.3.NPP Shared Sprint -> Спринт 2024.1.6.NPP Shared Sprint
3516665;Спринт;6/18/24 6:44;Спринт 2024.2.3.NPP Shared Sprint -> Спринт 2024.2.2.NPP Shared Sprint
3516665;Спринт;6/18/24 6:44;Спринт 2024.2.3.NPP Shared Sprint -> Спринт 2024.2.3.NPP Shared Sprint
3516665;Спринт;6/18/24 6:44;Спринт 2024.2.3.NPP Shared Sprint -> Спринт 2024.2.6.NPP Shared Sprint
3516665;Спринт;6/19/24 20:19;
3516665;Спринт;6/19/24 20:19;Спринт 2024.1.6.NPP Shared Sprint -> Спринт 2024.1.6.NPP Shared Sprint
3516665;Спринт;6/19/24 20:19;Спринт 2024.1.6.NPP Shared Sprint -> Спринт 2024.2.2.NPP Shared Sprint
3516665;Спринт;6/19/24 20:19;Спринт 2024.1.6.NPP Shared Sprint -> Спринт 2024.2.3.NPP Shared Sprint
3516665;Спринт;6/19/24 20:19;Спринт 2024.1.6.NPP Shared Sprint -> Спринт 2024.3.1.NPP Shared Sprint
3516665;Спринт;6/19/24 20:19;Спринт 2024.2.2.NPP Shared Sprint -> Спринт 2024.1.6.NPP Shared Sprint
3516665;Спринт;6/19/24 20:19;Спринт 2024.2.2.NPP Shared Sprint -> Спринт 2024.2.2.NPP Shared Sprint
3516665;Спринт;6/19/24 20:19;Спринт 2024.2.2.NPP Shared Sprint -> Спринт 2024.2.3.NPP Shared Sprint
3516665;Спринт;6/19/24 20:19;Спринт 2024.2.2.NPP Shared Sprint -> Спринт 2024.3.1.NPP Shared Sprint
3516665;Спринт;6/19/24 20:19;Спринт 2024.2.3.NPP Shared Sprint -> Спринт 2024.1.6.NPP Shared Sprint
3516665;Спринт;6/19/24 20:19;Спринт 2024.2.3.NPP Shared Sprint -> Спринт 2024.2.2.NPP Shared Sprint
3516665;Спринт;6/19/24 20:19;Спринт 2024.2.3.NPP Shared Sprint -> Спринт 2024.2.3.NPP Shared Sprint
3516665;Спринт;6/19/24 20:19;Спринт 2024.2.3.NPP Shared Sprint -> Спринт 2024.3.1.NPP Shared Sprint
3516665;Спринт;7/3/24 14:53;
3516665;Спринт;7/3/24 14:53;Спринт 2024.1.6.NPP Shared Sprint -> Спринт 2024.1.6.NPP Shared Sprint
3516665;Спринт;7/3/24 14:53;Спринт 2024.1.6.NPP Shared Sprint -> Спринт 2024.2.2.NPP Shared Sprint
3516665;Спринт;7/3/24 14:53;Спринт 2024.1.6.NPP Shared Sprint -> Спринт 2024.2.3.NPP Shared Sprint
3516665;Спринт;7/3/24 14:53;Спринт 2024.1.6.NPP Shared Sprint -> Спринт 2024.3.2.NPP Shared Sprint
3516665;Спринт;7/3/24 14:53;Спринт 2024.2.2.NPP Shared Sprint -> Спринт 2024.1.6.NPP Shared Sprint
3516665;Спринт;7/3/24 14:53;Спринт 2024.2.2.NPP Shared Sprint -> Спринт 2024.2.2.NPP Shared Sprint
3516665;Спринт;7/3/24 14:53;Спринт 2024.2.2.NPP Shared Sprint -> Спринт 2024.2.3.NPP Shared Sprint
3516665;Спринт;7/3/24 14:53;Спринт 2024.2.2.NPP Shared Sprint -> Спринт 2024.3.2.NPP Shared Sprint
3516665;Спринт;7/3/24 14:53;Спринт 2024.2.3.NPP Shared Sprint -> Спринт 2024.1.6.NPP Shared Sprint
3516665;Спринт;7/3/24 14:53;Спринт 2024.2.3.NPP Shared Sprint -> Спринт 2024.2.2.NPP Shared Sprint
3516665;Спринт;7/3/24 14:53;Спринт 2024.2.3.NPP Shared Sprint -> Спринт 2024.2.3.NPP Shared Sprint
3516665;Спринт;7/3/24 14:53;Спринт 2024.2.3.NPP Shared Sprint -> Спринт 2024.3.2.NPP Shared Sprint
3516665;Спринт;7/17/24 9:51;
3516665;Спринт;7/17/24 9:51;Спринт 2024.1.6.NPP Shared Sprint -> Спринт 2024.1.6.NPP Shared Sprint
3516665;Спринт;7/17/24 9:51;Спринт 2024.1.6.NPP Shared Sprint -> Спринт 2024.2.2.NPP Shared Sprint
3516665;Спринт;7/17/24 9:51;Спринт 2024.1.6.NPP Shared Sprint -> Спринт 2024.2.3.NPP Shared Sprint
3516665;Спринт;7/17/24 9:51;Спринт 2024.1.6.NPP Shared Sprint -> Спринт 2024.3.3.NPP Shared Sprint
3516665;Спринт;7/17/24 9:51;Спринт 2024.2.2.NPP Shared Sprint -> Спринт 2024.1.6.NPP Shared Sprint
3516665;Спринт;7/17/24 9:51;Спринт 2024.2.2.NPP Shared Sprint -> Спринт 2024.2.2.NPP Shared Sprint
3516665;Спринт;7/17/24 9:51;Спринт 2024.2.2.NPP Shared Sprint -> Спринт 2024.2.3.NPP Shared Sprint
3516665;Спринт;7/17/24 9:51;Спринт 2024.2.2.NPP Shared Sprint -> Спринт 2024.3.3.NPP Shared Sprint
3516665;Спринт;7/17/24 9:51;Спринт 2024.2.3.NPP Shared Sprint -> Спринт 2024.1.6.NPP Shared Sprint
3516665;Спринт;7/17/24 9:51;Спринт 2024.2.3.NPP Shared Sprint -> Спринт 2024.2.2.NPP Shared Sprint
3516665;Спринт;7/17/24 9:51;Спринт 2024.2.3.NPP Shared Sprint -> Спринт 2024.2.3.NPP Shared Sprint
3516665;Спринт;7/17/24 9:51;Спринт 2024.2.3.NPP Shared Sprint -> Спринт 2024.3.3.NPP Shared Sprint
3516665;Статус;8/2/24 14:16;created -> analysis
3516665;Статус;8/2/24 14:16;analysis -> fixing
3516665;Статус;8/2/24 14:16;fixing -> testing
3516665;;8/13/24 11:42;
3516665;Спринт;8/13/24 11:42;Спринт 2024.1.6.NPP Shared Sprint -> Спринт 2024.1.6.NPP Shared Sprint
3516665;Спринт;8/13/24 11:42;Спринт 2024.1.6.NPP Shared Sprint -> Спринт 2024.2.2.NPP Shared Sprint
3516665;Спринт;8/13/24 11:42;Спринт 2024.1.6.NPP Shared Sprint -> Спринт 2024.2.3.NPP Shared Sprint
3516665;Спринт;8/13/24 11:42;Спринт 2024.1.6.NPP Shared Sprint -> Спринт 2024.3.4.NPP Shared Sprint
3516665;Спринт;8/13/24 11:42;Спринт 2024.2.2.NPP Shared Sprint -> Спринт 2024.1.6.NPP Shared Sprint
3516665;Спринт;8/13/24 11:42;Спринт 2024.2.2.NPP Shared Sprint -> Спринт 2024.2.2.NPP Shared Sprint
3516665;Спринт;8/13/24 11:42;Спринт 2024.2.2.NPP Shared Sprint -> Спринт 2024.2.3.NPP Shared Sprint
3516665;Спринт;8/13/24 11:42;Спринт 2024.2.2.NPP Shared Sprint -> Спринт 2024.3.4.NPP Shared Sprint
3516665;Спринт;8/13/24 11:42;Спринт 2024.2.3.NPP Shared Sprint -> Спринт 2024.1.6.NPP Shared Sprint
3516665;Спринт;8/13/24 11:42;Спринт 2024.2.3.NPP Shared Sprint -> Спринт 2024.2.2.NPP Shared Sprint
3516665;Спринт;8/13/24 11:42;Спринт 2024.2.3.NPP Shared Sprint -> Спринт 2024.2.3.NPP Shared Sprint
3516665;Спринт;8/13/24 11:42;Спринт 2024.2.3.NPP Shared Sprint -> Спринт 2024.3.4.NPP Shared Sprint
3516665;;8/27/24 13:42;
3516665;Спринт;8/27/24 13:42;Спринт 2024.1.6.NPP Shared Sprint -> Спринт 2024.1.6.NPP Shared Sprint
3516665;Спринт;8/27/24 13:42;Спринт 2024.1.6.NPP Shared Sprint -> Спринт 2024.2.2.NPP Shared Sprint
3516665;Спринт;8/27/24 13:42;Спринт 2024.1.6.NPP Shared Sprint -> Спринт 2024.2.3.NPP Shared Sprint
3516665;Спринт;8/27/24 13:42;Спринт 2024.1.6.NPP Shared Sprint -> Спринт 2024.3.5.NPP Shared Sprint
3516665;Спринт;8/27/24 13:42;Спринт 2024.2.2.NPP Shared Sprint -> Спринт 2024.1.6.NPP Shared Sprint
3516665;Спринт;8/27/24 13:42;Спринт 2024.2.2.NPP Shared Sprint -> Спринт 2024.2.2.NPP Shared Sprint
3516665;Спринт;8/27/24 13:42;Спринт 2024.2.2.NPP Shared Sprint -> Спринт 2024.2.3.NPP Shared Sprint
3516665;Спринт;8/27/24 13:42;Спринт 2024.2.2.NPP Shared Sprint -> Спринт 2024.3.5.NPP Shared Sprint
3516665;Спринт;8/27/24 13:42;Спринт 2024.2.3.NPP Shared Sprint -> Спринт 2024.1.6.NPP Shared Sprint
3516665;Спринт;8/27/24 13:42;Спринт 2024.2.3.NPP Shared Sprint -> Спринт 2024.2.2.NPP Shared Sprint
3516665;Спринт;8/27/24 13:42;Спринт 2024.2.3.NPP Shared Sprint -> Спринт 2024.2.3.NPP Shared Sprint
3516665;Спринт;8/27/24 13:42;Спринт 2024.2.3.NPP Shared Sprint -> Спринт 2024.3.5.NPP Shared Sprint
3516665;Исполнитель;9/9/24 8:58;
3516665;Статус;9/9/24 8:58;testing -> analysis
3549113;Задача;3/25/24 15:00;
3549113;Спринт;3/26/24 8:50;Спринт 2024.1.5.NPP Shared Sprint -> Спринт 2024.1.6.NPP Shared Sprint
3549113;Исполнитель;3/27/24 6:20;<empty> -> user4091979@mail.com
3549113;;3/27/24 6:45;
3549113;;3/27/24 6:45;
3549113;Спринт;3/27/24 7:08;
3549113;Исполнитель;4/4/24 8:00;user4091979@mail.com -> user4094265@mail.com
3549113;Спринт;4/10/24 6:41;<empty> -> Спринт 2024.2.1.NPP Shared Sprint
3549113;Статус;4/10/24 7:02;created -> analysis
3549113;Статус;4/10/24 7:02;analysis -> fixing
3549113;Статус;4/11/24 7:04;fixing -> hold
3549113;Спринт;4/11/24 7:04;
3549113;Название;5/20/24 15:37;[PPRC-2.0] [ST] Таблица. В табличном отображении по умолчанию отображаются все колонки. -> [PPRC-2.0] [ST][PREPROD] Таблица. В табличном отображении по умолчанию отображаются все колонки.
3549113;Название;5/23/24 8:57;[PPRC-2.0] [ST][PREPROD] Таблица. В табличном отображении по умолчанию отображаются все колонки. -> [PPRC 2.0] [ST][PREPROD] Таблица. В табличном отображении по умолчанию отображаются все колонки.
3549113;Статус;6/3/24 13:08;hold -> testing
3549113;Исполнитель;6/3/24 13:09;
3549113;Исполнитель;6/3/24 13:09;<empty> -> user209703@mail.com
3549113;Исполнитель;6/3/24 13:09;
3549113;Исполнитель;6/3/24 13:10;<empty> -> user4092303@mail.com
3549113;Спринт;6/5/24 6:41;<empty> -> Спринт 2024.2.5.NPP Shared Sprint
3549113;Статус;6/12/24 12:05;testing -> localization
3549113;Статус;6/12/24 12:05;localization -> fixing
3549113;Затронуты релизы;8/22/24 11:37;<empty> -> RL-T1-8674
3549113;Метки;8/26/24 6:41;<empty> -> PPRC 2.0
3549113;Спринт;9/3/24 10:33;Спринт 2024.2.5.NPP Shared Sprint -> Спринт 2024.2.5.NPP Shared Sprint
3549113;Спринт;9/3/24 10:33;Спринт 2024.2.5.NPP Shared Sprint -> Спринт 2024.3.5.NPP Shared Sprint
3549113;Спринт;9/13/24 12:31;Спринт 2024.2.5.NPP Shared Sprint -> Спринт 2024.2.5.NPP Shared Sprint
